review,sentiment
"Yes, it might be not historically accurate(actually only 6 soldiers of 9th rota were killed there), and yes, it has some mistakes and exaggeration(bended machine gun? come on! or the that ""history lesson"" about how Afghanistan was never conquered by anyone - educated Russian officer would know history much better than that - take for example British campaign in Afghanistan). And yes, it does not have multi-million dollars Hollywood-style special effects, but it's strongest point in showing soldier's life there, their relationships and their feelings when the best friends are being killed in front of their eyes. In my opinion 9ya rota really does a good job showing all those things.<br /><br />Again, movie has it weaknesses, but, in my opinion, it appears to be one of the strongest Russian movie for the past few years.<br /><br />8/10",negative
"Well made documentary focusing on two Sudanese refugees who get resettled in the United States. It's your basic fish out of water story with a non-fiction twist. I found it fascinating to see how Peter and Santino lived prior to coming to America and how they adapted once they arrived here (in Houston, Texas.) They expected a sort of heaven but found out that it's a lot harder than it looks to cope well in the states. They go from hopeful idealists to somewhat more realistic skeptics. Everywhere they go they meet bureaucrats with paper trails that most citizens may take for granted. They fret that they are blacker than the African-Americans here and don't feel accepted because of that. One of the ""Lost Boys"" manages to leave Houston to go to Olathe, Kansas, where he finds conditions slightly better but still less than ideal. There are people that try to help them as well as try to hurt them in this film. Not shown, but talked about, are those who put a gun to their heads and robbed them, leading one Lost Boy to comment negatively that ""all black people in America are no good."" I found it interesting, too, that they arrived in Houston in August 2001, a month before the World Trade Center was attacked by terrorists. I had hoped to see their reaction to this tragedy but it's not mentioned at all. Still, all in all, a really well done documentary with no narration. None is needed really. The ""Lost Boys"" do a fine job expounding on the events going on around them without any help at all, thank you very much.",positive
"The movie Angels of the Universe is a pure masterpiece and it proves once again that you can make a brilliant movie on a low budget, e.g American Beauty and Blair Witch Project. The Director Fridrik Thór Fridriksson gives the novel Englar alheimsins a new life on the white screen. The movie is a breakthrough in Icelandic film making because it's the biggest and the greatest movie that has been done in Iceland.<br /><br />The music in the film, played by Sigurrós, is very symbolic for the film, it is absolutely brilliant. I recommend everybody who are able to think to go and see this film as soon as possible, you won't be disappointed. I would bet on this film to win the best foreign film award next year  all over the globe!",positive
"Dad (78) and I (46) both had a good time watching the flick today. For a guy primarily known for serious roles, De Niro is a heckuva comic actor. Of course, it helps to have his past film images to play against. Consider that one of those roles, 15 MINUTES, was a cop having to deal with the interference of the mass media, and you have an interesting set of compare/contrast performances.<br /><br />Murphy plays another of his Axel Foley sort of characters. Shatner plays a burlesque of himself, a parallel world self who was best known for TJ HOOKER and not STAR TREK.<br /><br />It's interesting to watch how the film comments on the contrasts between the reality of police work and its fictional counterparts in TV and film. Shatner lectures on the proper means of sliding across a car hood; De Niro points out holsters scratch the hood finish. Ironically, as the film progresses, De Niro's character begins to incorporate the illusions of TV-cop reality into the real world case he's working.<br /><br />The film draws its inspiration from a gamut of sources, so one could make the comment it is derivative. Well, so what? Satire needs to derive its humor in order to exist. And besides, the film does have quirky moments of originality. For example, I'm reasonably sure the method of the villain's death has never been done before. <br /><br />One quibble about the reality of the weapons involved-- shouldn't those guns have had some kind of recoil? In order to penetrate steel, those bullets had to have enough inertia to penetrate. And any bullet's highest level of inertia is at the moment of firing. So.... firing a volley of these tank-killer bullets should have driven the shooters back onto their butts. Oh, what the heck... it's a satire. Maybe the guns' lack of recoil is itself a satire on the B-F-Guns used so casually in thrillers. <br /><br />",positive
"Basil Rathbone and Nigel Bruce as Sherlock Holmes and Dr. Watson respectively, the second of the Universal series, where it's again established by means of a written prologue that the famed detective is legendary and spans time. This helps to comfortably set things up here in the ""present"" era of the early 1940's.<br /><br />In this offering, Holmes goes through a few different disguises (with Rathbone's very prominent features, is it likely that people really wouldn't recognize his true identity?) as he protects a physicist from the hands of the Nazis as well as from Holmes' greatest nemesis Professor Moriarty (now played by Lionel Atwill). The scientist has developed a bomb sight which will greatly aid in aerial bombardment, and he's promised his plans to the British. But Moriarty wants to get hold of it so he can sell them to the Nazis.<br /><br />A good entry boosted a bit by the participation of the properly villainous Atwill now cast as Moriarty (though George Zucco was no slouch himself in THE ADVENTURES OF SHERLOCK HOLMES). It's always intriguing watching Holmes and his greatest enemy engaging in witty banter together (""the needle to the last, eh, Holmes?"").",positive
"Every time I watch this show I just want to turn it off and curse the makers for wasting my time week after week. The dialogs, or monologues rather, as everybody just rants on endlessly about nothing, are just becoming so tedious. For example, the episode I watched yesterday began with a seemingly unending rambling about how a particular dish (I forgot what it was, pasta with meatballs perhaps) always manages to turn the Gilmore family dinner into all-out war. And these were just the few seconds or so.<br /><br />So it seems every time, lots of lines, with absolutely zero content. The scripts they use must be enormous.<br /><br />But then every once in a while something happens. The babbling stops and suddenly there are these wonderful silent, emotional moments. For example, this week it was Lorelai's breakdown at the estate agent's. I just thought it was the best piece of TV I have seen for a long while.<br /><br />Almost makes everything worthwhile.",positive
"There are other reviews here expressing similar views, but I still feel impelled to add my comments. The film is generally well-made from a technical point of view, apart from possibly being too long. The acting is mostly very good, although Kevin Spacey isn't given much space to explain his character's motivation (apparently ambition rather than racism), and Sandra Bullock's only function seems to be as eye candy, which she admittedly manages very well.<br /><br />At a fundamental level the film's heart is in the right place in being opposed to racism, and I get the impression that it tried to set out to be some kind of definitive treatment of racism, perhaps why so many famous names agreed to be in it. However, it seems the writers bit off far more than they could chew (I haven't read the book, so I don't know how much of that is down to Grisham). The biggest problem, as many others have said, is that it ends up advocating vigilante justice. Aside from the fact that I don't agree with that position, I don't think that such a view actually helps the anti-racist cause at all - it's more likely to be applied to acquit white defendants who kill black victims. At the end the prosecutor invites the jury (and the audience) to imagine that the raped girl was white - but follow that through and imagine the defendant to be a white man who murdered black rapists ... in the end the message seems to be that it's OK to kill someone as long as you hate them enough. It's also convenient that the man killed was presented as totally evil and his guilt was in no doubt, which removes any of the moral ambiguity likely in a real case.<br /><br />Samuel L Jackson gives an excellent performance, but unfortunately this also undermines the plot - he comes across as someone with considerable integrity, but it's hard to believe that he would be willing to hide behind an insanity plea (and indeed he doesn't, when push comes to shove). We're presumably supposed to think that it's because he faces the death penalty, but in fact at one point he's offered a plea of manslaughter, although if you blink you might miss it. Why not take it, given that he must know his chances of acquittal are slim? Or if he wants to make a stand in court, why plead insanity?<br /><br />There are less serious flaws too. The medical experts, on whose testimony the case supposedly rests, are jokes - both are discredited for highly implausible reasons, and neither of them offers any real psychiatric diagnosis. The message seems to be that expert witnesses will say whatever they're asked to say, and shouldn't be believed. The fact that the injured policeman supports Jackson is moderately plausible, but still a bit convenient (and what if he had died?) I find it hard to believe that the KKK would march down the street in broad daylight. Other apparently serious crimes (riot, arson, kidnapping, attempted murder) go by without any visible attempt to detect or prosecute them. And the scene where the dog comes bounding back is ludicrous.<br /><br />My final reaction is to be left feeling rather dirty - as though I must be a racist because I disagree with the resolution. It may be that the film intended to explore different viewpoints and leave the audience to decide, but if so they seem to have forgotten it by the time they got to the end. The film did make me think about my views, read what other people thought here and add my own opinion, so at some level maybe it succeeded - but I worry that it may have re-inforced highly illiberal views in some people, which I hope is the opposite of what it intended.<br /><br />Final thought - try watching Law and Order, it covers issues like this with much more depth in about 38 minutes of screen time!",negative
"There wasn't a 0 in the voting option so i was compelled to use the next available figure.<br /><br />It is a sad day for bollywood when such type of movies which have star-cast actors is nothing more are than a bunch of juvenile acting, and an awful script.<br /><br />This movie is nowhere near to be called a clone of Hitch. Salman khan with his usual take-off-you-shirt theme and Govinda with his in-humorous laughs. If somebody had told 2 decades ago that I would be writing a comment on Salman (after his success with Maine Pyar Kiya), I would have written him/her off.",negative
"This movie received a great write up in Blockbusters 'coming attraction' I was looking forward to the release date,08/07/02. The plot sounds reasonable, the cast alone should have guaranteed a side-splitter, but whoa there; apart from the 'off the wall betting events' this was quite a bore.<br /><br />This will never become a comedy classic, and I'm afraid it has done no help to the fine comedy reputation of John Cleese. Rowan Atkinson, now he was quite funny, in a Rowan Atkinson sort of way!",negative
"Being a huge die-hard Monkey Island fan, I fugured this one would be terrible since Ron Gilbert didn't make it. Boy was I surprised! Although it's still not as good as the first two, it has the comedy that I wanted. I was a little nervous about the new graphics, new SCUMM engine, and just the fact that it was on a CD. But it all came together, and it was interesting to finally hear the voices of your favorite characters. I especially enjoyed that SWORD FIGHTING had returned. And the whole story about finding the big uncursed ring was just incredible. Go ahead and try out this two-CD adventure. And now we can rejoice, because Monkey Island 4:Escape from Monkey Island is coming out REALLY REALLY soon! This fall!",positive
"I am a chess player and I wanted to like this film. Trouble is, the content could have been fitted in a 30-minute documentary.<br /><br />There were lots of shots of corridors being walked down and Kasparov gazing out in the hall where he won the World Championship. There were other shots of Kasparov being walked round the site of the 1997 match and being told where he sat and where Deep Blue was located. This just looked like filler.<br /><br />Also, I didn't find it interesting to see in detail where Deep Blue was now and seeing an IBM techie trying, unsuccessfully to 'open' it. What would we have seen of interest inside anyway - a little grandmaster?<br /><br />Also, the recent match against Karpov. I no longer follow professional chess enough to know when and where this was. It would have been nice to have been told: was this a one-off 'just for the money'? Was it part of the world championship cycle? What was the final score? The nub of the film was the play in game two. Could/would IBM let Kasparov see 'inside' the machine? That's where the focus should have been.",negative
"I know it's not original, but what the hey? What else can be said about it? I feel unutterably silly just paying any attention at all to ""From Hell It Came"". The movie makes the important political and social issue of fallout from atmospheric atomic tests seem a matter for joking and dismissal, not the concern and alarm being raised by scientists all over the world at the time.",negative
"Yes it's a Fast Times wannabe, but it's still decent entertainment.<br /><br />Some of the comedy parts are really funny. The scene when the three guys visit the Spanish lady is hilarious, with a little flamenco music in the background. The reaction when her sailor husband comes home is a riot. The guys' exploits in dealing with crabs are funny as well when they try to ""drown them"" and when they visit the pharmacist. <br /><br />The abortion scene is a Fast Times ripoff too, but it does do a good job of capturing the terror of the situation. You really feel for what Karen is going through, and for Gary in his mad scramble for cash to pay for the abortion and accommodating her recovery.<br /><br />The ending is painful to watch, but refreshingly realistic. First-time viewers will not be prepared for it and it will be a shock.<br /><br />There is a decent eye-candy for guys with young girls and the milf Spanish lady, but heterosexual guys will probably want to skip the penis-measuring competition. <br /><br />Underrated soundtrack too. Check out early, early U2(!), The Cars in their prime and an appropriate tearjerker song by James Ingram for the surprise ending.<br /><br />Some people will hate it and it is somewhat dated, but those who like teen flicks or grew up in the early 80s should like it.",positive
"This movie was a dismal attempt at recreating a crucial time in English history. The film version of Cromwell's growing involvement in the War is marginally accurate but the overall historical accuracy of this movie was way off. This film implies that the war was started over religious differences but the Civil War was in no way Catholic versus Protestant: both sides were Protestant. Cromwell was never present at the battle of Edgehill, nor did he ever ""save the day"". The royalists did not win, the battle ended in a draw.<br /><br />As another reviewer has noted, Cromwell was certainly not one of the ""Five Members"" who were to be removed from the House and arrested. <br /><br />Overall, this movie was decent. The producers tried WAY to hard and it didn't turn out so great. <br /><br />definitely could have been better.",negative
"I have a friend that works at blockbuster, and he gets 5 free movie rentals a week, so one day as we were scouring the aisles for something interesting, i stumbled across 18 Weapons of Kung Fu, and judging by the box alone, this movie seemed pretty wack, but nonetheless we gave into temptation and rented it -- afterall, it was free.....and thank god it was....this is by far THE WORST movie i have ever seen....the budget must have been a pickle and a piece of string...the plot was ridiculous, the only mention of the ""18 weapons"" is that there is some book that teaches the ways of the 18 weapons that some bad guy is after -- and thats it! there isnt even any weapon fighting in this movie...that and the action sequences are just flat-out BAD....9 times out of 10 the other guy's punches and kicks come about a foot away from landing on the other guy's, and there are MANY times when the the movie will skip frames (a result of ridiculously poor editing)....the dubbing is as well laughable, and it is hardly even understandable....and we wont even get into the acting...the ending will definitely leave you saying ""wtf??"", however to be fair i must mention that the fighting techniques used by the actors were somewhat decent, and the old guy is a mad chump....but thats about it...thankfully i didnt have to pay for this movie, but i guess at least now i know exactly how bad a movie can actually be....",negative
"I was excited at the concept of my favorite comic book hero being on television... and sorely disappointed at the end result.<br /><br />The only ""amazing"" thing was the wall crawling (despite the visibility of the cable). I didn't think Nick Hammond was Peter Parker... and he was visibly of a different build than the guy who did the stunts in the spider suit. You could tell they were two different actors.<br /><br />Granted, I can also spot in the modern Spider-Man movies when I am looking at Tobey Macguire and when I am looking at CGI. But that is from a trained eye and experience working with CGI. Still, the 70's version could have been better despite lack of Special FX.<br /><br />The webs were hokey and looked like ropes that seemed to wrap around things rather than stick to them. And what was up with giving him a spider mobile to ride around in. Hello? He's the web slinger people.<br /><br />Sorry... didn't mean to get so worked up, but our beloved wall crawler deserved better.",negative
"I saw this picture in 1940 for $.11 and I would like to secure a DVD in 2006 The film was the greatest adventure of the time and,like all epics,is still an entertainment marvel (B&W and all)You get a sense of real bonded friendship in the chemistry between the actors and the performances of Sam Jaffe & Eduardo Cianelli are outstanding (This could not be done today I particularly liked the ending where the colonel recites the end of Kipling's poem over the body of Gunga Din and tells the ""Untouchable"" ""You're a better man than I am Gunga Din""They don't make movies of this character today.The only cast member that is still alive today is Joan Fontaine",positive
"THE ATTIC starts off well. The somewhat dreary story is helped greatly by the two main actors and there's a semblance of a character study going on here but the film goes downhill fast when Carrie Snodgress' character buys a monkey. Not one of those cute little monkeys. She buys a real big chimpanzee!!!<br /><br />This sudden plot device basically kills the movie. It's just not conceivable for a woman like the one Snodgress plays, who has a hard time doing anything because of her domineering father, for her to, out of the blue, buy a chimpanzee. I mean, come on! Forget about it!",negative
"I gave this more than a 1 because I did think there were some moral lessons in this story and it provoked some thought and comment from my wife and I. The acting and the dialogue were mediocre and I must confess I came out feeling like I had been beaten over the head with the God this , God that and Christ is our saviour stuff. The movie and the story line did not need it. If , as I am , you are a recovering Catholic or Christian avoid this one it will make you nauseous. The movie did a good job of demonstrating the thin line between being a good citizen and how someone could become a potential stalker focused on what might have been.",negative
"It's now 2005 and 15+ years since this cartoon first aired. I haven't actually watched it seriously or closely in about 10 years. Now that I'm an adult in my 30s I can look back with a serious eye as I watch the episodes again.<br /><br />In concept, the cartoon is partly an homage to the classic Looney Tunes but also its own original show. There are a few episodes that are structured like the old cartoons. For example, there is a singer that attacks Buster and so he exacts revenge on this singer's concert -exactly like the old Bugs Bunny cartoon. The ensuing cartoon is similar to Looney Tunes, just in a different era. If you look at the old Looney Tunes, they did an awful lot of stuff exactly like Tiny Toons did. The old Looney Tunes made a lot of social commentary and parody. There were celebrity impersonations. There were a lot of corny period jokes, slang, and dialog. The comedy was surreal and wacky. You can say this exactly for Tiny Toons as well. The comedy styling is 'spiritually' the same. Most definitely a throwback to the classics which hadn't been done well (if at all) in cartoons in the decades prior to this show. We recognize the cultural references in Tiny Toons and we can roll our eyes when something we don't like comes up. But the reason we don't think Looney Tunes are corny is because we weren't alive back in the 40s. Also, Looney Tunes was original back in those days but today cartoons are rehashed over and over. So it's easy to perceive Tiny Toons in an unfair light due to our exposure to current events and our overexposure to cartoons in general.<br /><br />There certainly are differences in many respects - the timing, the delivery, and obviously the duration of the shows. They are two different styles from two different periods, being done under two very different circumstances - Looney Tunes being made for adults in theaters and Tiny Toons being made for kids watching TV. Even so, they did a good job making an original show with original gags AND still paying homage to and patterning after the comedy stylings of the old Looney Tunes.<br /><br />Since Tiny Toons had a lot more time to play with, they had some genuine moments of great animated inspiration. You only have to look at episodes like 1 minute to 3, the baby Plucky toilet episode.. there are so many more. For example, one of the best comedy dialog exchanges ever animated is in ThirteenSomething when Babs and Buster are on the phone in a split screen, hoping each misses the other. The miscommunication is spectacular. Notably, the character development in this episode and in several others (usually the ones penned by Deanna Oliver or Sherri Stoner) is rather good. The female characters were taken seriously as personalities and developed, unusual considering the opposite is usually true for cartoons of that period.<br /><br />This was the first modern cartoon that had lots of both pop culture-referential and self-referential humor. This was way ahead of its time. Tiny Toons really opened up a door for writers to take comic liberties that are so common in the cartoons today, instead of doing the boring old crap we endured as 80s kids. Yes, I loved Transformers and Thundercats, but Tiny Toons totally jumped away from all that. It was a breath of fresh air. Bakshi's New Adventures of Mighty Mouse may have been a precursor, but Tiny Toons made this surreal style of comedy cartoon writing a real success.<br /><br />As a kid I totally overlooked some jokes. For example, one episode is an homage to the Marx Brothers that I completely ignored as a teen. Now I have a newfound respect for it. There are so many inspired gags that I never noticed that are genuinely brilliant. It's that kind of comedy that makes me think of Looney Tunes and Family Guy. I NEVER noticed that kind of comedy as a kid. I've been thinking this for most episodes I watched recently.<br /><br />You'd notice these kinds of things if you actually WATCHED the show. Unlike some other reviewers here who I know are unfairly judging it, I've seen all the episodes and have thought about them thoroughly, exposed both as a kid and as an adult.<br /><br />You can tell there was an awful lot of care taken with the voice acting too. I'm not talking about just the main characters, but the side characters were done really well and creatively too. But back to the main characters, some of the main characters were brilliant. Tress MacNeille had, in my opinion, her best performances in this cartoon. She hasn't been the same since. Rob Paulsen also did some incredible stuff here, too.<br /><br />This is all not to say the show didn't have some bad episodes. It had plenty. It had a lot of mediocre ones, too. But by far it certainly had a lot of genuinely funny episodes. Especially back when it first aired it was actually funny to watch.<br /><br />Out of 10 I give the show an 8.5 - and kudos for pushing the envelope and breaking down the doors leading to a new era of cartoons.",positive
"The script for ""Scary Movie 2"" just wasn't ready to go. This is a problem with the film that is blatantly evident, to the actors and the audience alike. Director Keenan Ivory Wayans, and many of the actors are funny people; and so the movie isn't completely humorless. To their credit, the film has several funny moments. But as a whole, ""Scary Movie 2"" is not even close to being as clever and amusing as the original.<br /><br />The first ""Scary Movie"" was a laugh a minute film. It turned the smallest subtleties of the slasher film genre into comedic gold. The humor in ""Scary Movie 2"" is as heavy handed as it is un-original. They even miss obvious opportunities for parody. Two of the movies stars are former cast members of ""Beverly Hills 90210,"" and this was a show that was begging to be parodied! In the final analysis, ""Scary Movie 2"" is like a fine bottle of wine that was opened far too soon. The script needed a lot more time to age. 2 stars out of 5.",negative
"I spent 5 hours drenched in this film. Nothing I have ever seen comes close to the delicious funk this film left me in. Never mind females advanced aging dilemma's, human fear vaults off the screen for your viewing. Personally engaging to the ninth degree, the film invests one with an undeniable shared feeling for our lives'. I enjoyed this dalliance with raw wounded gall deep from within. It empowers a mutually shared vestment in the history of human encounters reaching far deeper into the pain, isolation and skewed views of self and others. The result forgives our tepid forming of a bridge away from the muddy sludge of dead we must encounter. The birth in finding real people is a happy pursuit. The effort for realism intersects with the dark ground of our bankrupt culture.",positive
"I was fortunate enough to see The Last Stop here where I live at the Moving Pictures Film Festival (for those of you that don't know, the Moving Pictures Film Festival is a tour of Canadian made film in Canada). I was told just before the movie started that it was the world premiere and that it was on the verge of getting an American distribution deal which added to my excitement.<br /><br />I'm a big horror movie fan, and yes, I love the Scream trilogy as well. So when I found out that Rose McGowan was doing a Ten Little Indians type of movie I knew that I was in for a treat. Rose McGowan was the biggest name actor/actress at the entire festival.<br /><br />The best way I can describe it without giving away too much of the plot is that it's not quite like Scream. And it certainly is worth seeing. It's set in the middle of a snowstorm (it was filmed in Vancouver, B.C., Canada) at a mountaintop motel, which adds to the suspense. Rose McGowan puts in a great performance as the-girl-next-door(?!) along with the rest of the cast. And as for what happens at the end, well, the only thing I'll say is that you'll never guess the ending.<br /><br />Sadly, it probably won't make it into mainstream North American theatres because the only decent money maker in it is Rose McGowan. But if you get the chance to see it I would recommend you do. And if worse comes to worst, there's always video.<br /><br />I gave it a 9 out of 10.",positive
"**WARNING: POSSIBLE SPOILER**<br /><br />If you can get by the extremely unpleasant subject matter, this film does offer a heaping helping of outrageously campy melodrama. Surprisingly enough, this movie has been copied and ripped-off several times over the years, although it's hard to fathom ANY filmmaker being inspired by this trashy drama. Neither one of the Hemingway women can act here (although Mariel HAS improved over the years), Anne Bancroft offers the only touch of class as a prosecuting attorney, and Chris Sarandon is by turns pathetic and unintentionally hilarious as the smirking, smarmy bad guy of the piece.<br /><br />Veteran director Lamont Johnson can't make a silk purse out of this sow's ear of a script, which is stuffed to bursting with howlingly bad dialogue and outlandish situations. For example, the final sequence, where Margaux grabs her shotgun and chases Sarandon down after his latest shocking act is meant to be exciting but elicits hearty chuckles instead. Add a notoriously shrill and spacy musical score by Michel Polnareff and you have a true guilty pleasure, even though you're likely to feel grubby and needing a hot shower after viewing it. Don't say you weren't warned.",negative
"This movie has got to be one of the worst I have ever seen make it to DVD!!! The story line might have clicked if the film had more funding and writers that would have cut the nonsense and sickly scenes that I highly caution parents on.... But the story line is like a loose cannon. If there was such a thing as a drive thru movie maker-this one would have sprung from that.It reminded me a lot of the quickie films that were put out in the 1960's, poor script writing and filming. <br /><br />The only sensible characters in the whole movie was the bartender and beaver. The rest of the film, could have easily been made by middle school children. I give this film a rating of 1 as it is truly awful and left my entire family with a sense of being cheated. My advice-Don't Watch It!!!",negative
"The film begins with a little girl (Rita) seeing her father killed. He apparently was a criminal who squealed on his fellow crooks. Later, and this part makes little sense, the girl has grown to adulthood and STILL her father's past haunts her! A bit later, Rita meets a good-for-nothing and dates him. During one of their dates, he's a bit intoxicated AND driving like a total fool. The cops give chase and he speeds away--killing a pedestrian in the meantime. Here comes the Really stupid part. He convinces her to confess to the crime, as he assures her his lawyers can get her off scot-free. Why, oh why, would she agree to this?! Yet she does and spends the next couple years in prison!! And, soon after her conviction, this boyfriend disappears--showing that he's a total heel. What a chump!!! Later, after her release, her friend (Jack La Rue) informs her about the truth about the boyfriend. Then, he explains, the boyfriend's family is loaded and she should shake them down for lots of cash for all the trouble he put her to by taking the rap. Frankly, this does make sense--as they certainly owe it to her--especially since they knew she'd go to prison and had every intention of using her and then casting her aside.<br /><br />Now the idea of bleeding money from the rich chumps is a good plot idea. However, there is no way this would have occurred in the first place because it's hard to believe anyone could be so stupid as to take the rap for a hit-and-run! In an interesting twist, the dumb lady decides on a life of crime--donning a wig and picking up a rich guy--taking him into the desert and robbing him at gunpoint! Wow...how she's changed! Apparently she loves the idea of stealing from ""phonies""--i.e., rich hypocrites. However, and this made no sense, she soon stopped doing this and began shaking down the father of the old boyfriend--why she bothered to do some petty robberies in the meantime made little sense. And, what also was a bit hard to believe was that instead of wanting money from the old jerk, she was interested in getting him to put his influence behind a mob-controlled man for mayor. Odd...very, very odd.<br /><br />In the meantime, another plot develops involving a young Alan Ladd. He's an undercover agent who has infiltrated the mob. He was chosen because he just happens to be a dead ringer for a real crook--what a cliché! But what makes no sense is that this real crook isn't in jail and is out committing crimes while the fake one is infiltrating the mob in another town.<br /><br />Eventually, evidence that Ladd is able to uncover is enough to issue warrants to the mob kingpins--including Rita. This is a case of very bad timing, as in the interim, she's made a decision to become a decent and legitimate woman, as she's met a really nice guy who she wants to marry! Wow,...what are the odds?! Overall, this is a goofy and rather dumb movie that suffers from ""kitchen sink syndrome""--in other words, there is way too many plot elements and weird twists to make the movie the least bit believable. Plus, since the movie is only a little over an hour long, it all seems very forced and contrived. It's a relatively bad B-movie from crap-studio PRC of note only for the performance of Alan Ladd just before he gained great fame the following year at Paramount.<br /><br />By the way, this DVD was released by Alpha Video---a company which sometimes releases some wonderfully obscure titles (mostly public domain) but which NEVER cleans up the prints or adds closed captions. In other words, the DVD production values are strictly 3rd-rate...at best.",negative
"I highly reccommend this movie. It blurs the line between childhood fantasy and everyday reality in such a seamless fashion that it has to be seen to be believed. The actors and director have such perfect timing that in one scene a name calling fight becomes a sort of dance. I loved the story line, the actors, everything. While I do think there were one or two decidedly cheesy scenes, over-all the movie was impeccably done.",positive
"I think its time for Seagal to go quietly into the night. What I have just seen makes all his direct to video releases in the last few years look like his early 90's smash hits in comparison.<br /><br />A secret bio lab is making a new kind of drug that jacks up a human's adrenaline system to the point where they become psychopathic killers or something. Somehow Seagal is supposed to stop the infection or its the end of the world...or something. Seagal also went through hit squads like jellybeans, every time I look up he was commanding a new face so it kinda got hard to follow character development as well I know Steven's athsma prevent him from yelling at the top of his lungs but even so why is he constantly being dubbed by people who sound nothing like him? Usually the films plot and action sequences can save it from being a total waste of time but this was not even close. Like I said, it was more of a horror movie with a lot of blood and shank stabbing rather than straight up fighting. The problem was it wasn't really scary and Seagal looked completely out of place because the infected people were supposed to have speed of light movement yet the 40 year old 280 lb Seagal killed them all singlehandedly? I guess the lone highlight of the movie was the first 20 minutes where the new recruits ask Seagal to come to the strip club with them.<br /><br />2 out of 10",negative
"Before Stan Laurel became the smaller half of the all-time greatest comedy team, he laboured under contract to Broncho Billy Anderson in a series of cheapies, many of which were parodies of major Hollywood features. Most of Laurel's 'parody' films are only mildly funny, and even less funny for modern audiences who haven't seen the original movie which Laurel is parodying. Fortunately, 'Mud and Sand' lampoons a movie which is still well known: 'Blood and Sand', starring Rudolph Valentino. 'Blood and Sand' was released only nine weeks before this parody, giving you some idea of how quickly Broncho Billy's movies were ground out, edited and distributed.<br /><br />Various sources (including IMDb) state that Stan Laurel's character in this film is named Rhubarb Vaselino, with a final 'o'. I've screened a print of 'Mud and Sand' with the original titles (in Hobo type font), so I report that Laurel's role is actually cried Rhubarb Vaseline, with an 'e'. But I agree that 'Vaselino' is funnier. Laurel copies the elaborate sideburns which Valentino wore in 'Blood and Sand' (he should've made them longer!), and there's a parody of Valentino's dressing scene from that movie, which made female movie-goers swoon in 1922. A señorita named Carmen in the original film is parodied here as Caramel (a girl I'd like to sink my teeth into).<br /><br />This movie (like the original) apparently takes place in Spain, yet there's a Prohibition gag. Laurel uses a distinctive hat-tipping gesture here which could have become a trademark for him (like Hardy's distinctive necktie twiddle), but I've never spotted it in any other Laurel film. There's some amusing dialogue: Rhubarb Vaseline tells the other matadors to 'Save a bull for me.' When Vaseline becomes a successful toreador, a lackey tells him 'The bull is without, sir' ... which is funny, but I was disappointed that Laurel didn't reply 'Without WHAT?'.<br /><br />There's one funny moment here which almost certainly wasn't planned, when Vaseline shows up for the bullfighter auditions. Laurel swaggers into the bullring, and -- before you can say 'corrida querida' -- he tosses a bull over the fence, where it lands with a thump near the other auditioners. The bull is obviously a fake, but the gag is funny anyway ... and, aye, there's a title card with a joke about 'throwing the bull'. The serendipitous moment occurs when Laurel repeats the gag, and Vaseline slings a second bull over the fence. This one lands on its butt, and balances upright for just an instant before toppling. VERY funny! If somebody planned that gag in this quickie comedy, I salute the unknown gagsmith ... and the tech man who rigged the bull to land in that position. More likely it happened by luck, and the director and editor were smart enough to keep it in.<br /><br />During the silent era, whenever Hollywood made a big-budget feature film which was set anyplace where the people don't speak English, it was a common cinematic device to show a piece of text or an inscription in the local lingo, then dissolve to a shot of the same text in English. I was surprised that this low-budget comedy spent the money to copy that device here: we see a notice-board outside the corrida with a message in Spanish, then it dissolves to the same text in English. Unfortunately, the photography in this cheapo movie is so dark that the effect is wasted.<br /><br />The actresses in this movie are attractive ... including Broncho Billy's wife Leona Anderson and Stan Laurel's common-law wife Mae Dahlberg; the latter briefly does a pretty dance. (Mae had danced in Stan's vaudeville act.) I was surprised to spot Charlie Chaplin's half-brother Wheeler Dryden in a brief role, since Chaplin had nothing to do with this movie. In 'Mud and Sand', Laurel gives a funny performance that's quite unlike his later familiar Stanley character ... but this film is much less funny than his brilliant work with Oliver Hardy. My rating: just 3 out of 10. TRIVIA NOTE: Twenty-three years later, in Stan Laurel's very last American film -- 'The Bullfighters' (1945) -- he again played a Spanish bullfighter (with his Spanish voice post-dubbed). Coincidentally, that film used stock footage from 'Blood and Sand': not Valentino's movie, but the Tyrone Power remake. 'Mud and Sand' is funnier than 'The Bullfighters', but not much.",negative
