review,sentiment
"Having read another review, I thought this movie would actually be good. I do enjoy the ""B"" movies, but this couldn't even be classed as such. The photography is probably the only half-way decent thing in the movie. But the editing left much to be desired. It was very choppy and staccato. Whoever chose the music and sound did a terrible job. The music was awful, specially anything atmospheric or scene setting. If the acting had been better, they could have pulled the movie off. Unfortunately, I've seen better acting in porn flicks. If you want to see a ""B"" vampire movie, check out 'Blood Ties'. You'll be much more entertained.",0
"Wow, what a strange film. It's a David Lynch movie so it's no surprise that it is weird. <br /><br />I defy anyone to totally explain everything in this film. I can't be done. After some research following my second viewing of this film, I pretty much know most of the story but on a first look, and with no aid from other reviewers or outside help, it is hard to figure things out. So, if you're in that boat and was confused, don't feel bad; that's normal. Let me just say the key to the film is Naomi Watts' character.<br /><br />At any rate, I find the film fascinating. I love the wonderful visuals and rich colors and find each character in this movie really different and fun to watch. The camera-work is excellent and the music is creepy, a la Lynch's ""Blue Velvet."" There also are some good sound effects to help some of the dramatic scenes. In all, it's very well scored.<br /><br />Like Lynch's ""Twin Peaks"" television series, this was a film in which the end was pieced together afterward since Lynch thought this film was going to be a long, drawn-out TV series. When that didn't happen, he pieced at the last minute this ending. That may account for some of the confusion at the end and the lack of explanations concerning characters we see earlier in the film but who mysteriously disappear.<br /><br />The theme of the story, supposedly, is a negative comment about Hollywood and what it does to people, especially those whose dreams of being an actor are crushed.<br /><br />Both Watts and the other leading lady, Laura Eleana Harring, are very interesting to watch, especially in their celebrated lesbian sex scene. Looks- wise, both women were chameleons, looking average at times, stunning at other times.<br /><br />I enjoyed this movie more on the second viewing than the first. It's not just a curiosity piece; it's a very intriguing movie.....just don't feel stupid if you can't make sense of a few things.",1
"This early film has its flaws-- a predictable plot and some overlong scenes of dubious relevance-- but it already clearly demonstrates Hitchcock's mastery of editing and the use of powerful images. It's also among the most expressionist of his films stylistically; note, for examples, the weird distortions he uses during the party sequence and the frequent echoes of both title and plot in the imagery.<br /><br />Its core, though, remains the final match, which is still among the more exciting examples of cinematic boxing. Even though you know that the hero has to win, it becomes quite believable that he will lose, and the movement of his wife from the champion's corner to his, motivating the final plot pay-off, is very well entwined with the progress of the match. The inserts of the stopwatch do exactly what they should; you can almost hear the ticking (even though this is a silent film, the visuals often have a surprisingly auditory feel to them). The pacing becomes astonishingly rapid, and the viewer gets sucked into the excitement and brutality of both the match and the sexual jealousy which underlies it.<br /><br />The only DVD release with which I am familiar is that of Laserlight, a public domain company. As with each Hitchcock silent they've released, they've attached various musical selections, mostly orchestral, to the action. The sound editing is frequently sloppy, and the sound quality varies widely, but some genuine care seems to have gone into most of the actual choices, and the music accompanying the final match works extremely well; it is unlikely that this sequence will ever be better accompanied than it is here.<br /><br />This is a much more impressive film than its present obscurity would suggest. It deserves an honorable place in both the Hitchcock canon and the slender list of worthwhile boxing films.",1
"I saw this movie in Blockbuster and thought it might be a good Sunday evening movie when there is nothing else to do. So I bought it used, 3 DVDs for $25. Although it was cheap, my money would have been better spent on a nail to drive through my foot.<br /><br />The film started out nicely. Kinda Dark and mysterious. I was always enthralled with vampire and samurai movies as a kid. I thought the combo would be really cool. The first fight scene was pretty cool. I was excited for the rest of the movie. Then the movie took a serious nose dive.<br /><br />I understand that this was a big hit in the east. I guess because of the twins. I don't see it though. This movie, aside from the first 10 minutes, was absolutely horrible. So many movies in this genre have the potential to be great, and blow it terribly. This is just another casualty.<br /><br />Jacki Chan's role in this film doesn't make any sense at all. Whyyyyyyyy? Complete silliness. He probably made a few bucks off it though.<br /><br />The only cool thing in this movie are the swords they use. Nice idea.<br /><br />I wouldn't recommend this movie to anyone.",0
"This is an excellent anime movie. It is well animated, has a good intricate plot and very good music. I understand that some may think of it as a little long, but I think that it is a good length and the animation is good traditional anime.<br /><br />THREE CHARACTERS:<br /><br />The way they use Tenkai is masterly. For example the body double showing up at all these locations adds to the ominous tone of the movie. The design of Tenkai is good too, the way he looks as a monk and in the end scene the armour he is wearing.<br /><br />The old man Andou is down to earth and a very likable character. When Jiro meets him it's a turning point in the movie.<br /><br />Sanpei, the Satsuma Shinobi who infiltrated Tenkais clan saves Jiros life twice. He stays in the background most of the movie though, but he is really one of the heroes of the movie.<br /><br />THE PLOT: The plot is good. It is traditional without being unoriginal. The historical time it is acted out in is interesting, The meiji restoration. The treasure is sought after by Tenkai to restore the shogunate while when Jiro finds it he uses it to help the anti-shogunate forces overthrow the shogunate.<br /><br />The way Tenkai tricks Jiro is interesting and has sort of a ""Hamlet"" feel to it. There is also a sweet irony to the fact that if Tenkai had not gotten Jiro to become a shinobi I don't think that he had been able to kill him in the end(Maybe by firearm, but not hand to hand combat weapons).<br /><br />The plot with all the death makes it mostly very dark, but there's some light moments when we see some of Jiros childhood memories. All in all it's a good, dark, intricate plot.<br /><br />THE MUSIC: The opening theme for example is very good with the electric guitar and drums. They occasionally in that piece use what I believe to be taiko drums, but i'm not sure.<br /><br />There is a lot of good music. Like the one played while they are traveling to the Iga shinobi. I believe the piece is called ""Numatou"" and has an incredible flute in it. The flute might be a pan flute, but more probably a shakuhachi.<br /><br />The end theme ""Kamui no komoriuta"" is calm and delicate. The vocals are beautiful and so is the song in general.<br /><br />THE ANIMATION:<br /><br />The animation, while good, is not perfect and the blood that runs down the characters do sometimes appear to be orange. The transitions are interesting and I think some transitions are very nice. One example of a nice transition is when Jiro and the Iga shinobi are running, there is the sunset in the background and the music is playing. The transition is simple, but effective and has a nice feeling too it.<br /><br />MY FINAL WORDS: I think that the plot, the animation, the music and the characters make this into one of the best anime movies I have ever seen.",1
"This was obviously the worst movie ever made...ketchup was the starring role in this movie and would be the only nominee for an award..cause the plot, actors, and anything related to this farce was absolutely horrible and ridiculous. I could have made a better horror flick in my backyard within two hours with a hand-held camera using grass stuffed dummies as the actors, atleast the acting would have been better! Don't waste your time or money on this one...it's extremely cheesy and horrible!!",0
"This was a fantastic movie about two people, one a young teenage girl, and the other, a middle aged man, who are each looking for someone to help them fulfill a certain emptiness left by former loved ones.<br /><br />Both actors give brilliant performances that various audiences can relate to. The script, although written by Gorman Bechard, seems as though it was written from a woman's point of view. And at the same time, men can relate to the male characters because of how well they were developed and described in the movie.<br /><br />The end of the movie has an unusual but powerful and unexpected twist that leaves you speechless. I would recommend this film to anyone who has ever felt lonely or abandoned by a loved one. It is clear in this film that you are not alone.",1
"I grew up watching Inspector Gadget. It was, and still is, one of my favorite cartoons, if not my absolute favorite. I learned a lot of geography and history from the spin-off Inspector Gadget's Field Trip. I wanted to slip on a banana peel and become the greatest detective ever.<br /><br />But the film has ruined the reputation of the wonderful cartoon.<br /><br />Matthew Broderick, an actor with potential, was definitely NOT the role for Inspector Gadget. First thing- in the film, Inspector Gadget is smart. Not so in the cartoon. In the film, Gadget solves the mystery mostly by himself. In the cartoon, it was almost always Penny, Brain, and the awesome book (I still want her book!). If Gadget solved the mystery, it was by accident. Gadget in the film seems to be a competent detective, but in the cartoon was pretty dumb, which was where the humor came from.<br /><br />Another thing is that it's too much ""Good Guy v. Bad Guy"" in the film. It's not just meant to be a silly Saturday morning cartoon. Also, Gadget never should have a love story, but Disney Corporation is filled with idiots.<br /><br />Also I miss the true gadgets that Gadget had, and especially the Gadget car. In the movie it was a chic convertible. In the cartoon it was a sedan police car and could turn into a van. It also barely had any gadgets and was mainly there to get him from place to place.<br /><br />But if anything, the one thing that was terrible about the movie was that it was a feature movie. Inspector Gadget was a silly Saturday morning cartoon. The movie was too serious, too overdone, had too much of a plot and wasn't even remotely as funny.<br /><br />Tip for those who haven't seen it: NEVER see it. EVER. Watch the cartoon, it's a true classic.",0
"An excellent documentry. I personally remember this growing up in NYC in the early 80's. This movie is for anyone that wasn't around during that time period.This shows the one thing the African American Gay Underclass felt was solely theirs and the love and camadrie you see is real. The people are real and sadly few are still alive as this is being written. The balls are still held but not to the extent that they were in the the nineteen eighties. That time is gone forever. This is a good pre ""homo thug"" movie. When Queens were really proud to be extroverts. Goodbye to Storyville this is another era gone but greatly documented all hail film!",1
"Attack Force has a horrendous title, and can almost certainly be judged by it's awful cover, because the film is horrible! A mish-mash of plot lines, a choppy mess, and a horribly stagnated pace, make the film hard to watch start to finish. I managed this and I'm proud. As a fan of Seagal's work (mostly of his old days), it's painful to see him star in such tripe. True Seagal's last half dozen movies or so, have sucked a lot, but some of them at least had some redeeming features. Attack Force is a mess. From conception to delivery this film has undergone many changes, from an alien plot line, to the current one about a highly addictive super drug, about to be unleashed on the Romanian (the film has several settings, none of which are Romanian, but all look like Romania because they are in Romania!) populace. The film is tacked together with little regard for whatever state the original shooting script was. Plot-holes and loose ends are abound in the film that's for sure. That's been a problem in Seagal's last few films as well, but never has the result been so boring. There's a whole plot line about the water supply being poisoned with CTX (that's the drugs cool name) that is never resolved! <br /><br />Of course in recent years the plot's haven't been the main draw in the Seagal canon so there was a big onus on the other departments, especially the action. Before I regard the action though, all the other departments are poor. The direction is poor, or perhaps better put, made to look poor. Who knows how director Michael Keusch originally intended this film? Between him finishing his job, the re-shoots by stunt man Tom Delmar, and the editing, a coherent auteur vision is completely lost. The best way to describe the film is that it's just all over the shop! The cinematography is dull, nearly inducing sleep, while the droning score (sounding like it was produced on the cheapest of cheap synthesizers) does nothing to excite matters. The cast too are poor, unable to salvage anything here. Seagal looks bored beyond recognition, and is dubbed through much of the picture, clearly when plot-points are being changed. He looks tired and overweight, and lethargic, unlike he's looked in previous pictures too (remarkable as the aforementioned have been key complaints in Seagal's recent pictures). The only redeemable cast member is Adam Croasdell as one of the villains, doing a slimy Brit routine. He seems to be a throwback to the alien plot line, because he's playing it inhuman. He seems like a cross between a body snatcher and a vampire (ditto to the lead villain played by some hot chick who appears on occasion, seemingly waiting for her husband Dracula).<br /><br />Finally the action. Well it's poor. Poorly conceived, poorly shot. There's not much either, and there's even less featuring Seagal. Stevo doesn't really bring out the stunt double here, because there's so little to do. There's even a lengthy (repetitive and boring) action scene on the hour mark that inter-cuts occasionally with little flashes of Seagal's stand in because clearly Seagal wasn't there while the scene was being shot, and they wanted to have him feature in the action scene. Seagal eventually appears in person to shoot two guys in the head. Seagal has a producers credit here and a script credit, but from what I understand the film has been altered behind his back to the current state it's in. Seagal will apparently not be working with these people again, or with Castel Studio's who continue to deliver horrifically sub-Nu-Image (that's saying something), material.<br /><br />Overall this is one to avoid if you are not a Seagal fan. Seagal fans can also be safe in the knowledge that the big man probably won't want to do anything this bad again. Unfortunately his next film which has already been shot, with the same people, promises to be even worse than this. *",0
"I enjoyed the previous Ittenbach movie that I'd seen, ""Burning Moon"". But while that movie was rather grim and nasty, ""Premutos"" seems to mostly play it for laughs. While its admirable how Ittenbach made this movie with no money in his spare time (and the DVD documentary is worthwhile to see this), I found myself constantly battling not to fast-forward to the next gore scene. Sure, there's gore, and if that's all you want then go ahead and enjoy. But be warned: there's an inordinate amount of lame comedy and tedious story exposition. Many are comparing this to Peter Jackson's movies, especially ""Braindead"". But looking at what Jackson did on a similar budget in ""Bad Taste"", it's clear Ittenbach is lacking one thing that Jackson has - talent. 3/10 (for pretty good and plentiful gore effects, and for getting the most out of limited resources - but not worth the money I paid for it)",0
"THE RUNNING MAN, along with TOTAL RECALL, is my favorite Schwarzenegger movie. No, this isn't 2001, but it's not meant to be. And the acting and script here isn't even up to par with other Arnie movies like PREDATOR or THE TERMINATOR. But I submit that the IDEA behind this movie is one of the coolest ever to hit the big screen. A state-sponsored game show in which criminals convicted of serious crimes compete against ""heroic"" stalkers armed with all kinds of weapons (the runners are equipped with none) in order to satisfy the public's lust for sport and blood. The ultimate prize for a winning runner: freedom. Or so the rules claim.<br /><br />For a movie with such over-the-top gory death scenes and cheesy one-liners, it really does have a lot to say. Someone else has pointed out all the commentary on culture/government presented in this movie, so I won't go into it here. Suffice it to say that if you can look beyond the seemingly silly feel of the movie, you will enjoy it very much (especially if you're a big SF fan with a lot of imagination). Like I said, it's not trying to be a serious art film, but it IS surprisingly layered for a 80s shoot-em-up flick. The premise is borrowed from a Richard Bachman (aka Stephen King) short novel, but diverges fairly strongly from its source material, especially towards the end. (The book ends rather nihilistically; needless to say this movie doesn't.) I enjoyed both, but I like the movie better.<br /><br />My favorite line: ""Guess it's caused from steroids.""",1
"OK - you want to test somebody on how comfortable they are with their adolescence and the embarrassing and maniacal changes therin - then get their immediate reaction from watching this uproarious doc about kids making socially relevant horror flicks in the suburban 80's. More than any movie I has ever seen, the film deals with burdening sexuality and ego in a way that is completely human, never dull, and flushed in the kind of inherent goodness of youth that is discolored by the fear-frenzied adult world where any quirk in youth is accredited to anything from insanity to perversion. Mini-mogul Darren Stien seems to be reaching for a deeper understanding of his triumphs and misgivings as the patriarch of strict kid's world. What he finds in himself and others isn't always pretty - but shows how one can improve and reconcile with age. What does change mean without reflection. I love this movie.",1
"Jack Webb is riveting as a Marine Corp drill instructor in the D.I.. Webb play Sgt.Jim Moore, a tough but fair Marine whose job it is to prepare young teens for possible combat. No one could have played this role any better that Jack Webb. As a former Marine,I can assure that this is the most accurate film dealing with basic training in the Corp. Extremely entertaining!",1
"""9/11,"" hosted by Robert DeNiro, presents footage from outside and inside the Twin Towers in New York, on September 11, 2001.<br /><br />Never too grisly and gory, yet powerful and moving. ""9/11"" is a real treat. Anyone not moved by this television show is immune to anything.<br /><br />5/5 stars --<br /><br />",1
"First, what is really great about this movie: <br /><br />- Ryan Reynolds, great acting! There are very few actors I really like and for now he is one of them. He has an amazing skill to impersonate characters. <br /><br />- The soundtrack! Very good music played at the right time. <br /><br />- The idea of a nine lost in his own world, incapable of leaving. <br /><br />Still, I give it only a 3 out of 10 for certain flaws: <br /><br />- Horrible second part. It seems that the director was very eager to make something new, but despite of the efforts it was really boring <br /><br />- Very annoying character Melissa. I couldn't stand the scenes with her - i.e. it was constantly annoying. She represents everything that is wrong with American woman. <br /><br />- Terrible explanation of the numbers. The director was so busy with character development, that he completely missed the point of a good story.. excuse me koalas? brr... terrible!<br /><br />This movie had great potential. The filming is nicely done, the music is really good, but nothing more.<br /><br />See it only if you are a fan of Ryan Reynolds, or have a lot of time to spare.",0
"I am in a movie club at my school and I was forced to sit and watch this utterly dismal film. The film's story is not dismal, but the entire movie itself is exceedingly dismal. The acting was absolutely dreadful. The children were overly whiny. A metal pole could have done a better job. I wanted desperately to fall asleep, but because the television was so loud, I was kept from peace. The monkey's are neither cute, nor are they funny. The drama is laugh-worthy. I cannot remember when I saw a more dreadful film. The story is weak, thin, predictable, and completely fake. The adults try to be good actors, but they just can't seem to break through stereotypes. The girl even appears to want to leave the film via falling off a hill during the movie in order to leave it, I don't blame her. Micheal Anderson should publicly apologize for this film. Not just to me, but to everyone else who was forced to sit through this awful film. In fact, I apologize to you. Even if I had nothing to do with this project, I apologize for this film, because this means at least someone will. This film even surpasses the dismalness of films that of Rob Schneider and the Cheetah Girls. I would even go as far to say that it is even worse that Hilary Duff's collection of films, but that's pushing it. Just please don't see this film, or else you'll be pushed to write a review similar to this one on how awful this film is. I'm very sorry.",0
"This show was so exhausting to watch and there's only two numbers Drowned World (Substitute For Love) and Paradise (Not For Me) were you can sit down and just contemplate it all. The opening of this show will go down in history as the most visually thrilling, as Madonna enters the stage via a gigantic Swarovski crystal ball that comes down from the ceiling and the huge screens from behind it show images of horses galloping. Horses play a role in this show due to Madonna falling off one. The infamous scene of Madonna on the crucifix is in this show as a huge screen counts to 12 million, the number of how many African children are orphaned due to Aids. At the end a website address comes up for anyone interested in donating. We then go into the theme of the environment and again images of politics and religion are shown. There's an interlude and then the show starts again to the music of I Love New York and Ray of Light this part of the show is one of my favorites with the dancers doing there funny hand movements. Towards the end there's the Music number with the song Disco Inferno mixed in with the song and the dancers make more of there presence known. The ending again is full of energy as the show wraps up to the tunes of Lucky Star and Hung Up and hundreds of golden balloons fall from the ceiling at the end the message ""Have you confessed?"" comes up. The DVD is worth buying and when it came out the soundtrack for the show was added as a bonus. Jonas Akerlund did a great job with the footage for this show keeping it consistent with the style of the tour.",1
"The following ""review"" is one from the wrong side of the tracks, meaning two things: You will hear nothing but praises coming from me and don't be fooled by my rating. I also could tell you that this review contains no spoilers, but technically... that's a lie.<br /><br />Well,... Screw the review. I'm just going to ramble a bit. It has been a while since I had so much fun with such a bad film. And if you cannot enjoy this piece of utter drivel, then you simply have no sense of humor. First off, this movie was meant to be taken seriously, and that's the main aspect were the fun is coming from. The story? A doctor's son is terminally ill. Daddy-Doctor decides that a hart-transplant must be the only way of saving his son. So, in true mad-doctor-style, he decides that the heart of a gorilla will do the trick. Of course, the gorilla-heart is ""much too potent for a human"", so sonny-boy transforms into this hideous Ape-Man that immediately breaks free and goes on a killing and raping spree (because that's simply what any horny beast would do, isn't it?). The make-up of our Ape-Man is hilarious. There's simply no other way of putting it: The guys' face looks like a turd! I'm talking human excrement here, the solid brown kind! Beautiful! The gore in this flick is wonderful too: Aside from real footage of an open-heart surgery, we also have incredibly fake (but quite nasty) looking blood & gore effects: a decapitation, an eye-gouging, a throat-ripping, the scalping of someone's skull,... It's hilarious, and indeed it's quite incomprehensible why NIGHT OF THE BLOODY APES ever made it to the notorious UK Video-Nasties list, because all of the nasty things portrayed in this film are simply too ridiculous to be taken seriously. Oh, and there's only one bloody ape running around in it too, by the way. So, needless to say that LA HORRIPILANTE BESTIA HUMANA is a much more accurate title for this terrifying and convincing tale of science gone horribly wrong.<br /><br />When not trying to shock with poorly staged acts of bloody violence or random portrayals of female nudity, this movie manages to be highly entertaining with ingredients like nonsensical dialogues, cheap cardboard sets, plot stupidity and incredibly bad acting. Just a few random examples, maybe? About the sets: One can clearly see that the set-designers just used the same walls, doors, windows (etc.) over and over again to be build various different interior sets (e.g.: One side of the hospital room - the window side - where the unconscious wrestling girl lies, looks suspiciously similar like the window side of the basement-laboratory from where Ape-Man escapes; The set-designers also took one of the side-windows from the laboratory, made it a bit larger and just placed it in the conference-room of the hospital; All the walls in any building are the same grey-ones;...). Then there's the setting of the park. Clearly shot in a studio, you can see (on several occasions) that the grass is loose. Whenever there's some struggling/fighting/raping going on, the grass just shifts and shuffles and you can see the grey concrete from the studio-floor beneath it.<br /><br />Just a few random lines that come out the actors' mouths: <br /><br />-- In the conference-room where all the doctors are debating the disappearance of Unconscious Wrestling Girl (a disappearance that would of course mean bad publicity for the hospital), Daddy-Doctor intelligently utters ""We find ourselves in a situation that is difficult"".<br /><br />-- During that same debate a colleague-doctor cleverly remarks ""A sleepwalker! Any sleepwalker gets up."", hereby providing a solid excuse for the disappearance of Unconscious Wrestling Girl.<br /><br />-- After our investigating detective, through the amazing process of his own logical deduction, concludes and tells his superior that the murderer must be a half man/half beast, his superior answers that it's absurd, adding the line ""It's more probable that of late, more and more, you're watching on your television many of those pictures of terror""... Truly one of the best lines of the movie.<br /><br />Other sources of laughter: <br /><br />-- The two scenes were Daddy-Doctor and his Igor-like assistant kidnap the gorilla from the zoo and Unconscious Wrestling Girl from the hospital - these well thought-out acts of abduction are like taking candy from a baby.<br /><br />-- Daddy-Doctor speaks to God a lot, doesn't he?<br /><br />-- Sonny-boy calling Daddy-Doctor ""Papa"" on more than one occasion.<br /><br />-- An old lady screaming ""Aaargh!!! A dead man! A dead Man! A Dead Man!! A DEAD MAN!!!"".<br /><br />-- The plot periodically stops to wallow in scenes of women wrestling, only to go on again and do nothing with that concept. Sure, Daddy-Doctor replaces Sonny-Boy's gorilla-heart a second time with that of Unconscious Wrestling Girl, but do you think something spectacular happens after that? Like Ape-Turd-Man growing breasts or something, trying to rape men this time? Our leading living wrestling beauty (Norma Lazareno) doesn't even go into a climactic wrestling contest with Ape-Turd-Man near the movie's finale... But Ape-Turd-Man does start to show some motherly love near the end... almost (and I say ""almost"") in true KING KONG-style (i.e. the top of a building and people on the ground pointing and screaming).<br /><br />Okay, I think that's enough now. I chipped in more than my two cents here. Vomitron's Rational Rating for this sleazy piece of hilarious dreck: 2/10. Vomitron's rating From the Wrong Side of the Tracks: 8/10. Go see this film, people. It is well worth it!",0
"Considering 'A Star is Born' had been made twice already by the time the 1976 film came into production, the latest remake has a freshness about it that can be attributed to the fantastic chemistry between the entire acting ensemble. A viewer could be forgiven for believing that Kris Kristofferson & Barbara Streisand were a couple off screen as well as on, with their incredible displays of pure affection towards one another.<br /><br />The film has been described in the past as a 'Barbara Streisand concert on film, set to a soap opera storyline' however for anyone that enjoys watching a film that takes you beyond the living room into a world where the characters seem truly alive - A Star is Born is well worth the hiring price.<br /><br />With its incredible soundtrack, flawless acting and touching reality in regards to human emotions and the true frailty of life; A Star is Born is a film that draws you into the world of Esther Hoffman & the love of her life John Norman Howard.<br /><br />A film for anyone that sees the beauty in real love - the kind that keeps you devoted to a person even as they break your heart...",1
"""Indian burial ground"": If those three words appear anywhere in a real-estate listing, look for a different neighborhood. A young couple with a young daughter and a toddler-age son move into a Maine house adjacent to a pet cemetery--and, after a l-o-o-o-ng hike, an ancient Indian burial ground. Seems the Indian ground can bring Fido or Fluffy back from the dead--if you don't mind having a raving hell beast for a pet. It can do the same for dead people--if you don't mind having a homicidal zombie around the house.<br /><br />Throw in a busy two-lane blacktop, speeding big rigs, a well-meaning (if somewhat dim) old neighbor, and one kid who really doesn't get enough supervision, and I think you can figure out what happens from there--an over-the-top, illogical mess, which, in all fairness, does offer up a few scares.<br /><br />Well, there are worse Stephen King adaptations (such as ""Maximum Overdrive,"" which King also directed). But there are far better ones, too (such as ""Salem's Lot,"" ""The Dead Zone,"" and both versions of ""The Shining"").",0
"Most movies I can sit through easily, even if I do not particularly like the movie. I am the type of person who recognizes great films even if I do not like the genre. This is the first movie I could not stand to watch. Cat in the Hat is the worst movie I have ever seen--and I've seen a lot of movies. The acting is okay (Myers is good as the cat, it's just that he is REALLY annoying). The silly songs the cat sings were boring and monotonous, even for the children in the audience. The plot drags on and on, and viewers must suffer through poor dialogue. The ""witty"" parental remarks are disgusting, not funny (I remember some awful comment about a garden hoe being compared to, well, a type of person people call a ""ho""). Even though the movie is really short, it seemed to last FOREVER. Do not waste your time. I know small kids who hated this movie. If children can't stand it, I do not know how any adults can. I would like to fume more about this film but I do not even feel like wasting anymore time writing this review about it. I HATED IT! So, in summary, do not spend 90 minutes of your life watching this! See a GOOD movie!<br /><br />1/10 stars--the lowest review I have ever given a movie.",0
"No, no, no, no, no, no, NO! This is not a film, this is an excuse to show people dancing. This is just not good. Even the dancing is slow and not half as entertaining as the mediocre 'Dirty Dancing', let alone any other good dance movie.<br /><br />Is it a love story? Is it a musical? Is it a drama? Is it a comedy? It's not that this movie is a bit of all, it's that this movie fails at everything it attempts to be. The film turns out to be even more meaningless as the film progresses.<br /><br />Acting is terrible from all sides, the screenplay is definitely trying to tell us something about relationship but fails miserably.<br /><br />WATCH FOR THE MOMENT - When Patrick Stewart enters the scene and you think the film might get better as he brightens up the dull atmosphere. For a second.",0
"This movie was by far the worst movie I've ever had to endure. I couldn't believe that they tried to pass it off as a serious movie, it was so bad I couldn't even laugh at it's pathetic attempt to entertain me. If you want cheesy horror that you can laugh at, rent Dr. Giggles instead.",0
"I love Sarah Waters's Fingersmith, and was worried about the TV adaptation as I'd been disappointed by the BBC's version of Tipping the Velvet (which although beautiful to look at was let down by Keeley Hawes not being able to sing, and Rachael Stirling not being able to act). Fingersmith is a very tightly plotted novel with breath taking twists and turns and I wondered if this could be done justice to in just 3 hours.<br /><br />I needn't have worried. The adaptation was excellent, very little cut out, and went along at a cracking pace (although I did wonder whether if you hadn't read the book, would you miss things?). It had the look and feel of a BBC classic costume drama and i kept having to remind myself that this is a contemporary book.<br /><br />The acting was stellar. Sally Hawkins acting her heart out as Sue Trinder, and Elaine Cassidy, a slow burner, who by the end of the story was incandescent as Maud Lilley. The love, the passion, the realisation of the acts of betrayal both would have to perform, were written on their faces. It was a joy to watch.<br /><br />I hope Rachael Stirling was watching: that's how you play a Sarah Waters character!",1
"Holy @#%& this movie was still warm and juicy from the pile it was made with. I tried to watch this pile of festering waste but found it easier to slash my wrists and slug back a shooter of Lysol floor cleaner than endure more than half of the crap that was on my screen. I rank this well below anything I have ever watched on film or TV, and thats saying something. I once witnessed a cow crap in a field. I watched the steaming pile for a hour and a half, who knows... it might have moved or something. Well that was time better spent than watching this tripe. The acting was non-existent, the plot was somewhere other than on this film. I think I saw a cut seen early on where the plot managed to escape and was riding off in the background on the back of a old pickup truck heading to Portland in hopes of becoming a Steven King shi77er. Please tell me director is getting medication he so desperately needs. It's pretty clear he needs heavy medication and I'd willing to front the money needed for his lobotomy reversal. Bah... I can't give this review the full punch it needs because nothing this painful can ever be done justice in typed word alone. Let me just say that if your looking for a flick to pass some time and you see this Chilton on the rack, walk to your car, start the engine, then shove both of your fists straight into the fan until it you can't feel your bones vibrate anymore. Be sure to have your wallet in hand also because you were going to waste the cash anyway. You might as well have the privilege of wasting it yourself.<br /><br />By the way, I watched this after a ""buddy"" of mine sent his girlfriend over so I could see it. HE dint come over, SHE had too. Whats worse is that she had to watch this $%&@ thing TWICE! I heard their married now and he gets to visit his balls once a month. I hope it was because of this film.",0
"Susan Slept Here turned out to be Dick Powell's swan song as a performer on the big screen. Of course he directed some more films and appeared frequently on television until he died. It's a pity he didn't go out with his performance in The Bad and the Beautiful.<br /><br />Frank Tashlin has done so many better films, I'm still not sure whatever possessed him to do this one. The premise is absolutely laughable. <br /><br />Dick Powell is a screenwriter who's looking to do more serious stuff than the fluff he's been writing. He had an idea for a film on juvenile delinquency so two friendly cops in Herb Vigran and Horace McMahon deposit 17 year old Debbie Reynolds on his doorstep. She's not a really bad kid and they don't want to put her in the system. So they give her to Dick Powell at Christmas time.<br /><br />I mean is there anyone out there who doesn't see a problem? The term jailbait comes immediately to mind. Additionally Powell has a girlfriend, the young and sexy Anne Francis. Why Debbie Reynolds is any competition here is beyond me.<br /><br />Susan Slept Here got one Oscar nomination. The song Hold My Hand, sung by Don Cornell in the background, was nominated for best song, but lost to Secret Love. <br /><br />Powell and Reynolds do have some funny moments together and Alvy Moore as Powell's factotum and Les Tremayne as his lawyer also get a few laughs. <br /><br />But it's not enough.",0
"Well I don't know where to begin. Obviously this was a made for TV movie, so my expectations were low. I was pleasantly surprised by the overall direction of the second hour, but anything before or after that seemed to be a paint by the numbers sort of movie.<br /><br />And talk about bad chemistry between the tow lovebird detectives. ..<br /><br />I would go more in depth, but this movie doesn't really deserve it. Grade: D+ (IMDB rating 3/10)",0
"I have done quite a few reviews on IMDb and this film is unique in that I never saw the entire movie. It was so terribly stupid and unfunny that I just couldn't sit through it--though I tried.<br /><br />The biggest problem with this and any Mel Brooks movie I call ""the Mel quotient"". In other words, the better his movie, the less of him you see in the film. Think about it--The Producers and Young Frankenstein were great films and he was barely in them at all. BUT, films like Life Stinks and Space Balls are chock full of Mel and are pretty dopey movies (yes, I DID NOT LIKE Space Balls--but this isn't the place to talk about that).<br /><br />Second, apart from cancer, rectal itch and mental retardation, I can't think of a less funny topic than homelessness. This is just a comedy breaker. Think about it, folks. The FUNNIEST(?) scene in the movie has Mel making whoopee with Leslie Ann Warren in a dumpster!! And this is funny in what way?",0
